Quarter,MGSC,MGSX,YBWF,YBWG,YBWH,YBWI,YBWL,LF2I,LF2Q,LF2Y,LF32,LF34,LF36,LF38,YBVH,YBVK,YBXD,YBXG,YBXJ,YBXM,YBXP,YBVN,YBVQ,YBXS,YBXV,YBXY,YBYB,YBYE,MGVI,MGXB,YBYH,YBYK,YBYN,YBYQ,YBYT,YBVT,YBVW,YBYW,YBYZ,YBZC,YBZF,YBZI
Jan-Mar 2017,1527496.711144896,4.563299901435462,895883.6414127125,247026.76352190957,384586.30621027393,25.177553797940234,200217.0,1513816.0620579263,4.69244591561174,886615.2846123696,244918.60218983545,382282.1752557214,25.252881432374004,197664.0,133210.62453035812,26.70021475365501,104297.24367409319,20228.44322509968,8684.937631165247,6.519703410883706,*,423369.5325202807,10.643205080042401,274717.82241523603,71248.86322451943,77402.84688052526,18.282573717516488,30587.75533879234,681384.3619333764,3.630515787931336,383823.11937243666,106363.36434169763,191197.87821924197,28.060209318090674,100592.0,289532.19216088083,2.8306394911584905,133045.45595094655,49186.092730592834,107300.64347934142,37.06000451228545,68736.0
Feb-Apr 2017,1519885.9879645924,4.540287295392697,889699.3169361798,246803.15624702186,383383.514781391,25.224491693275773,198093.0,1507239.3495432022,4.672160075042546,884088.2617761247,245641.7989976557,377509.2887694218,25.046406125465953,195466.0,132307.16688582607,26.513548858466663,103943.05051762633,20853.379226512086,7510.7371416876595,5.676742476217497,*,427527.01790741517,10.749955080095127,277480.4728070053,71698.4205253021,78348.1245751078,18.32588849205193,32373.14835910303,662839.992681407,3.5308112672350607,369428.9165773231,102494.16650932905,190916.90959475492,28.80286520166547,99062.0,297211.8104899441,2.906292108272397,138846.87703422495,51757.189985878635,106607.74346984061,35.86928234584661,67193.0
Mar-May 2017,1489182.4566797388,4.445371962876045,869453.4327914529,238695.79038135306,381033.233506933,25.586739341294656,199141.0,1475492.8640049617,4.569026349871696,865120.5749985066,236386.44838782548,373985.8406186295,25.346502835907437,197075.0,118192.14890221725,25.36775410646274,91888.9829177111,18487.42690850785,7815.739075998322,6.612739635070381,*,437506.7659345927,10.968531623342967,277243.4098566822,80193.8331164316,80069.52296147897,18.301322218511558,35384.68819410313,641841.5452440493,3.4132177458994035,363351.79826418153,94214.5174528417,184275.22952702607,28.710392914338158,97923.0,291641.9965988796,2.8479646137631045,136969.241752878,45800.012903571944,108872.7419424296,37.3309548048979,66569.0
Apr-Jun 2017,1484719.6746502982,4.425401909775575,875760.5690878067,236046.139860271,372912.96570222056,25.116725538782546,196632.0,1465797.6474917848,4.528240966280913,867828.2815901097,229789.5334580731,368179.83244360203,25.118053168772438,194619.0,111272.44483979618,24.678332568197266,89838.66313984097,16139.299325388663,5294.482374566549,4.7581253222118445,*,434178.9719988784,10.890996378910556,280523.09032219084,80949.50247678184,72706.37919990571,16.74571637248557,32737.5464227454,640193.6377407045,3.3938044476238027,366340.65760287514,86818.40950294251,187034.57063488688,29.215312306905634,100206.0,299074.6200709192,2.9181246185387573,139058.1580228998,52138.928555157996,107877.53349286142,36.07044070382185,63918.0
May-Jul 2017,1457040.6223122114,4.337694779501955,836735.0789854799,238661.05099180053,381644.4923349311,26.193126429741582,206668.0,1431806.0542770012,4.418012312352553,831312.0015220282,231084.299493676,369409.7532612969,25.800264788503952,203853.0,107314.3398595691,24.08610094624415,82544.43877784116,18691.103305257315,6078.797776470619,5.664478563093523,*,425490.2226929883,10.713126203092786,275479.69358303654,77074.08181956637,72936.44729038535,17.141744604320206,29700.59522233108,610868.3037803385,3.230946034033058,336320.0823905665,88436.55653336545,186111.66485640674,30.46674114611297,105390.0,313367.7559793156,3.052423307220623,142390.8642340358,54459.30933361139,116517.58241166841,37.18237763407903,71136.0
Jun-Aug 2017,1452328.6604529722,4.328040359134547,841103.0880952558,229017.64834581298,382207.9240119036,26.316902944867543,210663.0,1427894.4338385994,4.412747518232607,834355.5381620633,223149.0441096156,370389.8515669205,25.939582282088168,207911.0,105705.03760503276,23.48757817970888,82902.19544399259,18408.55161044932,4394.290550590846,4.15712500572596,*,427429.1282794237,10.871784898341168,271495.68032182683,76235.96965414514,79697.47830345175,18.645776113637027,29399.446907275218,615810.5907848852,3.259846987177193,351851.0965740865,82460.2241991717,181499.2700116271,29.47322971180084,105062.0,303383.90378363046,2.950088818774404,134854.11575534983,51912.90288204682,116616.8851462339,38.438718630703484,74180.0
Jul-Sep 2017,1429049.8070271807,4.2668146373645595,822309.1517804953,216189.47582869037,390551.1794179949,27.329430891597088,213216.0,1407014.370721935,4.3574644638593325,818263.4849772076,212149.99882377457,376600.88692095294,26.76595881019467,209148.0,105012.18962446637,23.460537966381136,80003.94326843992,18515.236452512192,6493.009903514254,6.1831011492417005,*,417218.8871133474,10.729658574027457,260982.05539819208,70672.63057208317,85564.20114307207,20.50822812338947,30875.63770484866,612393.2068590363,3.2484661509193873,355049.4422912861,80283.28728164527,177060.47728610504,28.91287416368446,104940.0,294425.52343033045,2.857292825490436,126273.71082257724,46718.32152244974,121433.4910853035,41.244213365230934,75846.0
Aug-Oct 2017,1422221.2469470962,4.243337386115913,830953.8464803523,215471.55288625113,375795.84758049296,26.42316365243219,205492.0,1399596.6015528152,4.330893326518126,819944.7696094243,211263.05938381405,368388.7725595769,26.32106795278435,201400.0,109960.02037018264,24.14472790053532,86391.47429022417,18391.854147154518,5176.691932803952,4.7077946287900945,*,410025.77986586303,10.556252171467344,263963.4154454003,67360.56822731663,78701.7961931461,19.194353149914825,27025.44253823144,604993.9083493671,3.2087977164793413,349371.0810112121,82277.72574177373,173345.10159638134,28.6523714047513,103577.0,297241.5383616836,2.87948585605339,131227.87573351577,47441.40477000624,118572.25785816163,39.8908774701209,74266.0
Sep-Nov 2017,1437493.0920859925,4.271856184605836,831088.0004074983,223044.57764786325,383360.51403063093,26.668685654295853,202394.0,1415024.7838509243,4.361180132054715,816701.0948292634,216411.28683570772,381912.4021859531,26.98980304405667,197749.0,117923.41250709265,25.744067208926115,92364.64152066564,19000.80163278331,6557.969353643695,5.5612106317303684,*,416718.80902683316,10.635902125598488,273982.1280425071,64076.95054044519,78659.73044388086,18.875973135836027,27189.96685455842,605080.1279457393,3.2016214297043972,335819.9433301566,93252.35525378826,176007.8293617944,29.088350655200816,97981.0,297770.7426063276,2.8700688897635103,128921.28751416902,46714.47022084648,122134.98487131199,41.016449031321535,76712.0
Oct-Dec 2017,1463071.2513441525,4.3522168214250385,855160.0896536012,239522.36476294853,368388.79692760285,25.179142614493777,194910.0,1441739.29198631,4.448248310458185,839888.6760168192,232869.23672377557,368981.3792457151,25.592794848322605,192298.0,120359.758806534,26.588390477593325,94116.72776470106,19623.834884070457,6619.196157762493,5.49950932387807,*,420300.27573513763,10.772725617836674,284593.4290024503,63868.337149585015,71838.50958310235,17.092187117282105,25972.0115973879,622105.9147562135,3.2917320896582067,345917.8486065577,102676.24230216906,173511.8238474867,27.891042301933634,93872.0,300305.30204626743,2.897736036694816,130532.08427989218,53353.95042712397,116419.26733925127,38.7669703285208,74786.0
Nov-Jan 2018,1450789.069108792,4.306048544488974,839400.7226044876,247474.88558491523,363913.4609193894,25.083829804627523,187751.0,1433671.3064346747,4.416555120369766,825482.4167183591,243436.4999335803,364752.3897827352,25.441842083721383,186675.0,125498.32661209881,27.132690374039985,95184.10268896565,23402.122979140084,6912.100943993088,5.507723593285521,*,409523.7467612901,10.528920809757409,278841.58454351145,61730.847196468865,68951.31502130989,16.836951597217475,23645.96498212729,612351.3904582233,3.23505750489693,327803.6790577187,110042.56076534475,174505.15063515992,28.497551137195508,87976.0,303415.60527717986,2.9143106502023524,137571.35631429183,52299.35464396152,113544.89431892651,37.4222328529212,75294.0
Dec-Feb 2018,1419086.5548740674,4.21309715103235,839404.6861883654,227482.45034514874,352199.4183405531,24.81874112124246,184127.0,1399197.2325603701,4.310150819052818,828099.3982687083,222192.25967455358,348905.5746171082,24.936125265102984,182656.0,127313.16603668862,27.017798287541677,102148.23011347197,19985.83362752157,5179.102295695073,4.068002121793577,*,395796.70071202365,10.22793694873053,269836.3279351045,59691.510819571966,66268.86195734715,16.74315673630728,24791.70761080949,601812.2366693015,3.1797424647625214,329491.3191800766,96598.96464245426,175721.9528467707,29.198800246949897,91363.0,294164.4514560536,2.8243456173887433,137928.8089597124,51206.141255600975,105029.50124074018,35.70434861209971,68771.0
Jan-Mar 2018,1417271.2813921024,4.198035348510305,839209.6380711317,220392.0234753125,357669.6198456583,25.23649667792185,194417.0,1394797.9390332187,4.286317602326725,825937.4623538186,215463.31150621414,353397.16517318593,25.33680006855598,192863.0,122488.73713360107,26.446058249454797,99960.51880933775,17331.614536800233,5196.603787463086,4.242515605165428,*,400749.471908231,10.2548946328442,271569.47521544475,62191.94871648487,66988.04797630131,16.71569213986167,27172.458740391892,578591.9453920037,3.0569688504095534,314644.88924601505,94209.355653918,169737.70049207075,29.336340030981802,89819.0,315441.1269582667,3.0150222033933147,153034.7548003341,46659.104568109426,115747.26758982314,36.69377823556174,77656.0
Feb-Apr 2018,1416077.4103788065,4.1889439395158155,833693.5175817264,212696.6170332819,369687.2757637982,26.10643126246222,202005.0,1394377.099308366,4.282528356710513,822890.6829860923,208787.21590445525,362699.2004178184,26.011557461587913,199730.0,114143.63643311043,24.71738000905616,95141.031435288,13687.040476840044,5315.564520982404,4.65690833680193,*,401174.1155654395,10.272640598436784,267189.0566204167,59677.26500616787,74307.79393885491,18.522579362858675,29390.368497458097,591887.9075111458,3.1262465101866304,325823.9847596107,94012.98635624154,172050.93639529345,29.068162098252287,99055.0,308871.75086911087,2.94018146300098,145539.44476641095,45319.32519403241,118012.98090866745,38.207761174856444,73779.0
Mar-May 2018,1408010.090032172,4.165359764215851,821034.5832513889,223097.45599931304,363878.05078146985,25.843426361607648,192283.0,1386045.4409598238,4.255119562639109,809597.0979274097,219667.40858062822,356780.9344517857,25.74092622855988,191118.0,108427.77060461853,23.36305398829145,86133.25386975514,14423.44552135854,7871.071213504863,7.259276078087684,*,411849.0964532342,10.597282669190282,273254.6266746065,65870.10726353715,72724.36251509053,17.658011912950364,30943.1031402109,586045.1079106168,3.0932346308265237,322618.3984446748,93390.50392756569,170036.20553837632,29.01418393280234,95380.0,301688.1150637022,2.87148304613971,139028.3042623524,49413.39928685168,113246.4115144981,37.53757800189969,66149.0
Apr-Jun 2018,1362282.0205269696,4.036543393305276,797101.5859929698,210693.85036142883,354486.58417257096,26.021527028261403,192366.0,1345640.9090136802,4.139875357447812,787439.2046125655,206875.33537761378,351326.3690235012,26.108478619382513,190520.0,102269.89918721584,22.262884284236215,80269.41562246764,14750.155797182088,7250.327767566128,7.08940541174646,*,387388.40506750206,10.02131397587267,258050.4468986605,57457.48196342887,71880.47620541262,18.555143949878293,28601.4624149249,592594.4575829576,3.1331154125143055,328015.68757668464,93117.53481587369,171461.23519039917,28.933992378151164,99898.0,280029.2586892943,2.6644574967654004,130766.0358951569,45368.67778494419,103894.54500919307,37.10131773211206,63729.0
May-Jul 2018,1357773.3748287403,4.021196606793446,795100.6176592668,206906.86662072223,355765.89054875117,26.2021554660125,188230.0,1341325.5995121824,4.127935107649117,789338.7328298327,202896.13743312506,349090.72924922453,26.025800847772008,187513.0,100285.03288848294,22.356390323519786,77401.60178527312,15396.847202319794,7486.58390089003,7.4653053254867245,*,388540.8855871137,10.026440886634694,255559.01783399543,62219.382366100894,70762.48538701734,18.212365290744124,24177.72403474343,593491.3136542983,3.14070958637067,331545.3153713887,83666.33277374717,178279.66550916247,30.03913644690818,103089.0,275456.1426988453,2.612210946973701,130594.6826686096,45624.30427855439,99237.15575168133,36.026481304567156,60631.0
Jun-Aug 2018,1362631.019449158,4.034669527881824,799665.1490457407,208349.7592498561,354616.11115356133,26.024368012472994,196156.0,1345034.889843902,4.136277317454397,792308.4626363149,204889.4237705889,347837.00343699835,25.860816404351155,194876.0,94490.82922258251,21.877093555190097,72720.05515410152,15641.437741353562,6129.336327127446,6.48669969091835,*,372624.11972667667,9.647197713328573,246546.94342946954,60620.54055693205,65456.63574027507,17.566397953060083,20552.00333710469,594658.4343999752,3.147853498825617,330930.94035030896,85518.17575628485,178209.31829338142,29.9683495573722,108432.0,300857.6360999239,2.841575554078545,149467.2101118607,46569.60519528566,104820.8207927774,34.840671538735094,65924.0
Jul-Sep 2018,1377113.2620262867,4.073368460761459,795675.041174067,213828.5441420035,367609.6767102163,26.694222388746358,205448.0,1361877.369061871,4.185498029947406,791406.034055881,211356.20667746122,359115.12832852895,26.369123717497807,204302.0,88918.47613380403,21.294292831061203,69207.99155089297,15106.526169459376,4603.958413451666,5.177729774095155,*,388252.3479667328,10.056164148455114,260762.63021153223,65586.08655377512,61903.63120142554,15.94417433033263,19742.52206859587,607909.965723298,3.2137943701956417,330352.9390231298,86689.26708597357,190867.75961419466,31.3973730282737,114202.0,292032.4722024518,2.7514745868101054,135351.4803885119,46446.66433279541,110234.32748114443,37.747284283072595,70797.0
Aug-Oct 2018,1373350.6590351253,4.0553184391515495,801913.1230663415,219115.34461525246,352322.1913535313,25.654204848240454,184796.0,1358287.274398462,4.165874631562195,792316.7765389285,216773.49068771524,349197.00717181846,25.708626868087652,183693.0,95081.55767349305,22.836713234402065,71150.77128682115,19895.765798996283,4035.020587675621,4.243746827888273,*,400133.51580498694,10.224494137376313,268327.7486090791,62566.857863429555,69238.9093324782,17.303951455599428,25141.44920153777,595772.2096935787,3.1451056814835856,335019.56085424125,91239.03255284554,169513.61628649174,28.452756528149752,92097.0,282363.3758630669,2.6656283228791757,127415.04231620004,45413.68839998105,109534.64514688577,38.792086548789875,66945.0
Sep-Nov 2018,1369739.3640851716,4.039087526835238,807360.6703455453,215600.62120177358,346778.07253785257,25.31708452209523,171611.0,1355042.1346256456,4.1531233040910855,794736.3097680995,212043.98800576793,348261.8368517781,25.701181384148736,170299.0,103336.09336809728,24.82628665752012,82501.63458945768,16868.120936969313,3966.3378416702817,3.8382889389302193,*,408024.62352799356,10.33199335307233,270951.5376729999,64271.36429392325,72801.72156107043,17.842482380496747,25354.83195348919,574834.8997392921,3.0376382999357383,326393.8394197922,90719.5362745005,157721.52404499945,27.437708482301915,77485.0,283543.7474497886,2.669154277198543,127513.65866329562,43741.59969638054,112288.48909011242,39.60182162366216,68392.0
Oct-Dec 2018,1363011.6749775303,4.013542133456176,805177.4619264507,208033.01857346308,349801.1944776163,25.663844330855262,162506.0,1344783.5708632367,4.11857149041383,791960.7591037091,204277.0413989731,348545.77036055434,25.918354292268575,159715.0,100771.54699885873,24.25909435990368,81657.70416912268,13896.456331931753,5217.386497804275,5.1774401139871,*,409300.7627023647,10.429499211957365,263719.586741084,66154.4673347279,79426.70862655273,19.405463137216344,25871.928627563022,569144.0785866393,3.001855936093898,329746.9554472255,84893.49703538642,154503.62610402724,27.146663194266647,71339.0,283795.2866896677,2.6620627979874043,130053.21556901855,43088.59787141699,110653.47324923203,38.99059584109036,65365.0
Nov-Jan 2019,1338443.1072707563,3.9305619794545645,786295.5183341256,205467.9816657392,346679.60727089155,25.901706646150412,169391.0,1317328.2386682276,4.023336050690314,771635.7706563976,201915.06972347968,343777.3982883505,26.09656334672498,165666.0,90662.40594335657,22.171953941937907,72716.67455728294,12272.549305171748,5673.182080901888,6.257480178108597,*,409279.91868337116,10.363234647033538,271785.4802144089,64644.77730610575,72849.66116285653,17.79947117787003,19777.24847116068,545677.1937940295,2.876017726725507,306044.17865278356,85188.57476846014,154444.4403727859,28.303260999227735,83513.0,292823.58884999895,2.7314114265891085,135749.1849096502,43362.08028600158,113712.32365434719,38.83304760416592,65738.0
Dec-Feb 2019,1342623.133224655,3.9415311310725794,795609.9403867478,200088.0633841539,346925.12945375306,25.83935289573948,172683.0,1322546.863290522,4.036952525660233,786097.4828339694,196275.05128451838,340174.329172034,25.721155039124564,169110.0,88210.12894096726,21.003488970160085,69392.64366896515,11686.601428340844,7130.883843661271,8.083973948653291,*,404331.56550963625,10.281047232702253,275604.0964824369,65526.35891727603,63201.110109923306,15.631010660832779,16447.09227966538,561213.0570598505,2.956848981476981,322237.493121277,83204.46768375626,155771.09625481733,27.75614257282063,85010.0,288868.3817142008,2.6920003483297887,128375.7071140688,39670.63535478078,120822.03924535114,41.82598265977392,71461.0
Jan-Mar 2019,1297843.7289674561,3.817800811281798,771414.4541180573,180121.42353455612,346307.85131484293,26.6833243159683,170952.0,1279978.264868781,3.914994136759543,763626.9548342079,177677.81076553173,338673.49926904135,26.459316424702024,166879.0,81274.75293447153,19.197068142219074,64638.21760829052,9449.048443652193,7187.486882528816,8.843443533225859,*,385330.6422351834,9.924566714318404,267451.05596811883,54576.526252393975,63303.06001467063,16.42824449347429,13811.87006587247,545695.4141893839,2.8792995868342355,312214.2129659633,75980.42137482818,157500.7798485926,28.862397548741697,88769.0,285542.9196084173,2.659625909040657,127110.96757568464,40115.42746368177,118316.52456905093,41.4356359216701,67677.0
Feb-Apr 2019,1304221.6509876368,3.830274364864547,778593.9968562371,178439.518497759,347188.1356336406,26.620332162920956,167938.0,1286939.1454111596,3.932036561883318,773361.9925028188,176875.33711881685,336701.8157895238,26.162994341271062,162958.0,86383.12521682672,20.317636158356162,68491.23191107225,9709.477016194753,8182.416289559731,9.47223924698416,*,394029.74690449436,10.196254084326581,268525.21738924924,60369.210830038486,65135.31868520666,16.530558719718762,14151.23902443054,543532.990373821,2.8638495731011524,313829.0950904244,70714.8950029873,158989.00028040924,29.251030405912022,87024.0,280275.7884924945,2.5995697572704315,127748.45246549121,37645.93564853846,114881.4003784649,40.9886993794119,67345.0
Mar-May 2019,1292063.9525583303,3.7956112354399845,765987.6121294926,186571.62569484953,339504.71473398805,26.27615406046715,172508.0,1276234.9204084377,3.9031519283538367,759689.9910330881,184411.69461140764,332133.2347639421,26.02445909077996,168088.0,83020.59866478568,19.556492617998728,65567.66203488951,10709.676887939608,6743.259741956572,8.12239353896254,*,409844.28179273126,10.66754694091068,273054.9987066262,66948.65530795754,69840.62777814758,17.040771551734807,16836.48862600654,523729.77052953234,2.7599811019702036,299196.3458904511,68284.74301926025,156248.68161982103,29.83383615215175,93232.0,275469.3015712807,2.550957701870542,128168.60549752574,40628.55047969214,106672.14559406287,38.72378700116618,62506.0
Apr-Jun 2019,1329026.0056263232,3.89283843089975,793341.7762751798,193705.92220499925,341978.3071461441,25.73149853339264,169408.0,1312867.6348474333,4.007414466124952,784992.8879644289,191978.30199386858,335896.444889136,25.584943673942433,164594.0,83287.30900961066,19.355373311520516,65078.77723677102,13343.06412620649,4865.467646633149,5.841787547814416,*,418955.93421770126,10.791365522710725,283324.45892344404,62061.87578965585,73569.59950460136,17.560223760041676,17761.42022957917,558330.5226641153,2.942669228050158,320335.969765302,76397.98977463,161596.56312418322,28.942813721362263,90788.0,268452.239734896,2.473292721802858,124602.57034966275,41902.99251450692,101946.67687072633,37.97572222582367,59729.0
May-Jul 2019,1293684.538947921,3.7970491994482756,786474.2365596087,180236.4669418139,326973.83544649836,25.27461878089749,170515.0,1280118.6410462526,3.9095471717133035,781567.1537820443,178706.0372990574,319845.44996515074,24.98560990438653,167013.0,83774.38470743931,19.276794037211168,63246.24391624493,15706.245284180533,4821.8955070138445,5.755811306586239,*,403811.43671174673,10.532983334004227,275374.99088958843,56400.33391578391,72036.11190637438,17.839046980186453,20522.30148896696,533934.3630234823,2.8163373511385097,313289.50334091857,68579.12275789093,152065.73692467273,28.48023042824553,86205.0,272164.3545052527,2.5098258567118283,134563.4984128568,39550.764983958536,98050.09110843737,36.02605906518336,62471.0
Jun-Aug 2019,1313578.0420757513,3.86274071520731,808229.9694410276,172544.2193680656,332803.8532666581,25.33567421245505,158813.0,1297150.6486584544,3.9713689650036716,803503.8367993992,170246.5156473795,323400.2962116757,24.931591141410163,153758.0,85714.48333834598,20.25263845398633,66062.19055327562,14114.874697887682,5537.418087182676,6.4603062067404515,*,408355.716240185,10.819005704054184,283750.7171636965,46562.81826049869,78042.18081598988,19.111323219505845,18302.86644575449,548368.0317136531,2.891602228921425,324359.40509447735,69120.17338568717,154888.45323348846,28.245346970621387,79306.0,271139.8107835674,2.500238096144697,134057.65662957815,42746.353023992066,94335.80112999708,34.792309125456676,59134.0
Jul-Sep 2019,1305541.8813524947,3.8331977712048126,817241.0896066428,180372.84074463375,307927.9510012181,23.586217753674497,153206.0,1288049.2694131904,3.935281569374878,813396.8125368843,176532.08862177015,298120.36825453595,23.14510596247251,149161.0,91498.35681932015,20.961263043265458,71760.19987403644,13256.91297115872,6481.243974124993,7.083453954176868,*,408856.594787929,10.837239214617043,292071.2359843496,52830.00636699199,63955.3524365873,15.642490118023042,16166.315847405771,525351.9081472156,2.7637879195549546,313656.60354144685,72288.63102376007,139406.67358200863,26.535865087777253,71280.0,279835.0215980301,2.5812170018221403,139753.05020680997,41997.290382722946,98084.68100849718,35.05089550563518,64925.0
Aug-Oct 2019,1280502.895767122,3.7571341518007237,781522.9389954275,191229.2798366912,307750.67693500326,24.033579147092546,157746.0,1256143.4372035542,3.8356659588290176,770506.2026928964,186948.1044698186,298689.1300408393,23.77826617522165,150588.0,87060.25340364629,19.995569374378167,70463.29473695144,12690.823591251477,3906.1350754433697,4.48670308519889,*,385724.53825628845,10.1607065203144,265851.8672816208,58373.33296130417,61499.338013363464,15.943849020178547,16445.54412248923,516542.7794851846,2.7186167202346523,300296.81696561736,75811.05771824959,140434.90480131772,27.18746837218071,73947.0,291175.32462200266,2.6836277367169483,144910.960011238,44354.06556588595,101910.29904487869,34.999634387692836,67047.0
Sep-Nov 2019,1306222.573689628,3.8185632777397527,803861.2633213573,209281.51785909064,293079.79250918014,22.43720162340564,159699.0,1279851.2043396952,3.895197032830331,788361.3477666264,204604.6752755713,286885.1812974976,22.41551051596723,152472.0,93623.23420007144,21.383216977166324,77549.26959406413,13094.49494202231,2979.469663985008,3.1824041216285335,*,388115.73112028703,10.190597824313006,262025.20629332884,71373.14276780511,54717.3820591531,14.098212896759593,16619.641036725552,541764.8984840184,2.8425417514892444,317279.42655560403,86020.05697032345,138465.41495809102,25.558210830112614,77565.0,282718.7098852511,2.5933688240323773,147007.36087836028,38793.82317893976,96917.525827951,34.28054898357719,65507.0
Oct-Dec 2019,1289709.8205949455,3.7685130150272883,778738.9078640738,220234.11552812537,290736.79720274627,22.54280711521828,162952.0,1256547.1761127906,3.820030480784912,762830.2933320549,209761.8005350998,283955.08224563574,22.598043881175162,154886.0,97657.48296669594,22.51212124094068,80087.70456398244,14309.916927780989,3259.8614749325216,3.338056005441211,*,382879.37001980026,9.979290081598709,255825.74930970877,71120.78737335179,55932.83333673969,14.608474030305466,20721.8765781397,521111.83516275894,2.7346529505871167,298854.50797855994,85966.6693519215,136290.6578322776,26.15382124063828,77758.0,288061.1324456901,2.643514075895088,143970.94601182267,48836.74187507112,95253.44455879646,33.06709369295254,65015.0
Nov-Jan 2020,1343211.2700315486,3.9128489079581894,825323.4851219656,211621.88272337237,306265.9021862107,22.801022372230193,164891.0,1311382.5445090625,3.9800791350872546,810486.4459920828,201064.4287100173,299831.6698069626,22.863783803009934,156336.0,96275.99875598295,22.14306077932248,77416.88078992831,13592.434947633494,5266.683018421142,5.47040081274031,*,410202.53260261647,10.539673481316553,277542.8980074122,67029.82742182142,65629.80717338284,15.9993666438334,21907.79139467823,534389.7978179678,2.8059793214745476,320344.8745108007,80614.96210431238,133429.96120285473,24.96865803720035,74623.0,302342.94085498137,2.7594190713499516,150018.83181382436,50384.658249605105,101939.45079155196,33.71649773045211,68680.0
Dec-Feb 2020,1364129.5181461633,3.9612129698626535,842373.7025654847,214810.57109639983,306945.2444842787,22.501180452528722,170149.0,1330798.8401106521,4.030539187828407,827516.2384263042,204965.62669536416,298316.9749889838,22.416383753699364,160370.0,105448.95984090076,23.80252410084312,81013.27001781945,15990.269743991092,8445.420079090203,8.009012219591812,*,407987.64440075634,10.475990393501048,286715.703671378,60789.06754030754,60482.87318907084,14.824682565548475,20874.0836184734,531801.9638516397,2.7870357870770603,323613.2455156455,80849.81219023211,127338.90614576201,23.944798026598978,71209.0,318890.9500528666,2.8941743112366574,151031.4833606418,57181.42162186908,110678.04507035564,34.7071765605161,78707.0
Jan-Mar 2020,1375556.3342211794,4.003375400690321,881206.3176034397,195784.65872542298,298565.35789231677,21.70506219662463,165928.0,1347012.4924296425,4.0917575651624105,869466.8267337991,189834.76520693093,287710.9004889126,21.359185761518866,157006.0,108482.63825958956,24.452368047213035,81695.54923677907,19731.873117593597,7055.215905216866,6.503543809779355,*,422850.7973982815,10.899492478649929,300365.60563639016,60020.640559915795,62464.55120197551,14.772243918258571,17201.72954708561,541820.2027352275,2.84703693954397,354321.4192857516,66759.70706984511,120739.07637963086,22.283974604511506,69646.0,302402.69582808076,2.747692109732536,144823.7434445188,49272.43797806847,108306.51440549354,35.815327012516775,77869.0
Feb-Apr 2020,1384247.510990175,4.051829314754992,908737.1338136612,199219.43977205135,276290.9374044624,19.959648488500946,143067.0,1361686.6062929113,4.1548231115537995,897250.1055538483,197473.0518006704,266963.4489383927,19.605351753086598,136627.0,113593.59884630759,25.983909224872342,81845.87217032869,24088.165470090928,7659.56120588798,6.742951437124009,*,430658.3310946731,11.168508136881403,309262.5888665882,62339.07641029582,59056.665817789064,13.713113518012133,13237.402599023699,557477.5140926526,2.9412167724096188,371600.69738477614,66713.56240079738,119163.25430707893,21.375436909061417,63658.0,282518.06695654185,2.5880222877642614,146027.97539196815,46078.63549086721,90411.45607370645,32.00200859636135,65575.0
Mar-May 2020,1403383.7897120817,4.117683422301654,983785.2027382272,160487.76487175727,259110.82210209727,18.46329022763306,124539.0,1380457.3275066782,4.215775668540807,972134.533340927,155973.71346917882,252349.08069657255,18.280107299828995,118338.0,106232.13738736333,24.487444566020493,81530.68759951655,18546.507397325557,6154.942390521224,5.793861012207569,*,451733.28017616237,11.692078522089147,344740.654325966,49621.09146063965,57371.534389556626,12.700311645664772,9960.772417091961,570365.6248812028,3.008873397821531,401340.39625743736,54988.03971526643,114037.18890849905,19.993699468170263,60790.0,275052.7472673532,2.540116715670277,156173.4645553073,37332.126298525625,81547.15641352037,29.647824725871928,53688.0
Apr-Jun 2020,1397219.973673149,4.114619633658533,981086.5182645253,177321.7248775957,238811.73053102774,17.091920744821305,117816.0,1378850.8610564037,4.220623582522423,963888.0627696582,173988.6475351988,240974.15075154678,17.47644778398477,114584.0,104121.63139690856,25.601432995270883,78392.60414118537,19190.755420839563,6538.271834883624,6.279455812558226,*,446130.91684144386,11.707375077021789,340298.6177932052,50025.76426333706,55806.534784901596,12.509004123723482,10048.497679790089,568843.2653559822,3.0026142667248887,396676.83402532234,69362.94254441874,102803.48878624101,18.072375124614787,58904.0,278124.1600788143,2.5763846344607066,165718.46230481242,38742.262649000346,73663.43512500149,26.485809468737585,49153.0
May-Jul 2020,1476089.1993189491,4.33828976971411,1029859.8219737066,198017.25772151593,248212.11962372652,16.815523054992124,129218.0,1452112.3973677466,4.438272349745921,1014025.9818858996,194131.0776450134,243955.33783683385,16.80003133910662,126229.0,94785.32912120488,24.13813151109311,69019.13481558303,21361.409307022514,4404.784998599343,4.6471168475522315,*,473150.76729160093,12.617817468269237,367603.05173273274,51265.06282931822,54282.65272954998,11.472591081331968,15612.55675599573,601241.6792161055,3.160739341993145,423264.1012373582,83012.1408928199,94965.43708592738,15.794885878461157,52765.0,306911.42369003786,2.8260840414194925,169973.53418803276,42378.64469235529,94559.24480964984,30.80994629419497,60825.0
