Quarter,JN5P,YBTO,YBVH,YCAS,JN5Y,AGNR,AGOS,AGPT,JN69,AGNH,AGOJ,AGPK,YBUA,YBVK,LWEX,AIWY,AIYA,AIZB,AIWG,AIXR,AIYS,JN5Q,YBTR,YBVN,YCAV,JN5Z,AGNS,AGOT,AGPU,JN6A,AGNI,AGOK,AGPL,YBUD,YBVQ,LWFA,AIXA,AIYB,AIZC,AIWH,AIXS,AIYT,JN5R,MGUQ,MGVF,MGVU,JN62,AGNT,AGOU,AGPV,JN6B,AGNJ,AGOL,AGPM,AIVZ,MGWY,AIYL,AIXB,AIYC,AIZD,AIWI,AIXT,AIYU
Dec-Feb 2000,1434624.0,660052.8191218809,172390.37090750542,602180.8099706136,1049365.305838036,411395.2147389235,93654.11152422392,544315.9795748885,385258.694161964,248657.60438295742,78736.2593832815,57864.83039572509,46.00876739284167,20.70896524499405,41.974817789930576,39.20419442592284,18.543557362440083,51.8709715812637,64.5430221695194,24.049399850541985,15.019733823683293,4824083.0,3272733.3556734743,397904.2367233142,1153445.4076032115,1225752.237815929,508131.6322787736,68557.69684104847,649062.908696107,3598330.762184071,2764601.7233947003,329346.53988226573,504382.49890710454,67.84156399617241,10.840194018268573,23.910148469734278,41.45467710376553,11.888150756263403,52.95221078711803,76.83011668767982,10.64486254639039,14.017124390225888,6258707.0,3932786.1747953547,570294.6076308195,1755626.217573825,2275117.543653965,919526.8470176971,162211.8083652724,1193378.8882709956,3983589.456346035,3013259.327777658,408082.7992655472,562247.3293028297,62.83703926059096,12.664543124708405,28.050941154040682,40.416674276129314,14.995471185028913,52.45350472549048,75.64181401719,11.927564800957828,14.114088197696798
Jan-Mar 2000,1434664.0,667515.1945762383,174528.22861279355,592620.5768109686,1046300.7317058127,416534.97499335394,96665.68663889372,533100.0700735651,388363.2682941875,250980.21958288428,77862.54197389983,59520.506737403426,46.52763257293961,20.726749215831525,41.307273118372564,39.81025362701081,18.835846066808653,50.95094115096693,64.62511778862809,23.67774239739641,15.325987701884388,4825512.0,3263754.1061263457,406764.8564592571,1154993.0374143973,1229819.219148131,508248.1623473663,72125.52523131468,649445.53156945,3595692.7808518694,2755505.9437789796,334639.3312279424,505547.5058449473,67.63539508608301,11.08194401406176,23.93513967874077,41.32706290762139,12.427428530094527,52.80821127671974,76.63351992842287,10.82924268753652,14.059808127578021,6260176.000000001,3931269.300702584,581293.0850720507,1747613.614225366,2276119.950853944,924783.1373407203,168791.21187020838,1182545.6016430152,3984056.049146057,3006486.1633618637,412501.8732018423,565068.0125823508,62.7980635161469,12.881663130121243,27.91636551792419,40.629806746070855,15.434818125717753,51.95444999282016,75.46294846946932,12.065028271243445,14.183234513065338
Feb-Apr 2000,1434780.0,670066.093713294,184896.860086394,579817.046200312,1048591.3715241482,423678.9520074695,99696.3934868655,525216.0260298131,386188.62847585196,246387.14170582456,85200.4665995285,54601.02017049887,46.701661140613474,21.626300796386797,40.41156457438157,40.40458118510396,19.048737076581425,50.08776920092345,63.799688426411294,25.694707662618367,14.138432917092752,4826945.0,3264131.2272638213,397072.45341752394,1165741.319318655,1234244.1929628667,511156.30944034504,67599.60065206153,655488.2828704603,3592700.807037133,2752974.917823476,329472.85276546236,510253.0364481947,67.62312865101676,10.845407359134668,24.150706488651828,41.414520105076456,11.680157294854807,53.10847615145969,76.62689062309724,10.688675925318684,14.202491770223297,6261725.0,3934197.320977115,581969.313503918,1745558.3655189672,2282835.564487015,934835.2614478145,167295.99413892702,1180704.3089002734,3978889.435512985,2999362.059529301,414673.3193649909,564854.0566186935,62.82928938874056,12.886356075981992,27.876637276772247,40.950617556104405,15.179316736631671,51.72095297917764,75.38189005100119,12.146134217838474,14.196274256257857
Mar-May 2000,1434881.0,670795.5284867412,176844.8927197073,587240.5787935513,1042671.1144948138,425040.7826398138,91575.69777485379,526054.6340801463,392209.8855051859,245754.74584692746,85269.19494485352,61185.944713404955,46.74920975932786,20.86319721138399,40.92608228790759,40.76460704924686,17.726050415842252,50.452594952246834,62.65898819209595,25.759222955565352,15.600306615065145,4828196.0,3269307.0032651257,402111.71157599014,1156777.2851588838,1247513.942542123,520931.7752532222,65358.80633110312,661223.3609577976,3580682.0574578764,2748375.2280119034,336752.905244887,495553.9242010861,67.71280625859278,10.9524884740201,23.958788855276044,41.75759143755082,11.147852001047823,53.00328424469461,76.75563437104287,10.915362043306656,13.839651671081544,6263077.0,3940102.531751867,578956.6042956974,1744017.863952435,2290185.057036937,945972.5578930359,156934.50410595693,1187277.995037944,3972891.9429630623,2994129.973858831,422022.10018974054,556739.868914491,62.910012630403024,12.811441206367158,27.84602303232796,41.30550738624345,14.229168486918278,51.84201125537232,75.36399219621735,12.353726972394147,14.013466183005802
Apr-Jun 2000,1434902.0,672891.8100611038,165408.17391082522,596602.016028071,1055948.9956922852,430938.7030008471,89108.72730136977,535901.5653900683,378953.0043077149,241953.1070602567,76299.44660945545,60700.450638002716,46.8946178945394,19.731382210829675,41.57789284760012,40.810560430366394,17.134730816684495,50.750705533720286,63.847787010493676,23.974496270229555,16.01793624750185,4829594.0,3247737.4267463917,386471.8423368274,1195384.7309167802,1273676.5551582822,524392.5523034174,56851.668313082184,692432.3345417826,3555917.4448417174,2723344.8744429746,329620.17402374523,502952.3963749975,67.24659312452333,10.634275951707107,24.751246811155973,41.17156354803517,9.781029435919757,54.36484888863584,76.58627953788721,10.796722818339804,14.144096542640211,6264495.999999999,3920629.2368074954,551880.0162476526,1791986.7469448512,2329625.5508505674,955331.2553042644,145960.39561445196,1228333.8999318508,3934870.4491494326,2965297.9815032315,405919.6206332007,563652.8470130002,62.58491085009066,12.339382324825065,28.605441634009367,41.007931723425,13.25356416646665,52.7266667161757,75.35948183870232,12.040742204714356,14.324559202065728
May-Jul 2000,1435052.0,668504.7223072359,152619.67982735054,613927.5978654134,1057184.3002165481,427507.4808406442,78062.54058195546,551614.2787939485,377867.6997834519,240997.24146659175,74557.1392453951,62313.319071465055,46.58400687272907,18.586669624066946,42.78086075385515,40.438311536888676,15.440500281701622,52.177683558198765,63.7782063946461,23.627350403810407,16.490776826697676,4831036.0,3262318.3955995487,377065.8617171951,1191651.7426832563,1287783.9692251852,530980.7798290818,58697.41663387598,698105.7727622273,3543252.030774815,2731337.6157704666,318368.4450833191,493545.96992102906,67.5283395859511,10.36070486261869,24.666587926135435,41.232131515704026,9.954143969703857,54.209851143142686,77.085614911034,10.439315748160647,13.929180471339588,6266088.0,3930823.1179067846,529685.5415445457,1805579.3405486697,2344968.269441733,958488.260669726,136759.95721583144,1249720.0515561756,3921119.730558267,2972334.8572370587,392925.5843287142,555859.2889924941,62.731693488932564,11.87500309907929,28.81509708367756,40.87425289118788,12.486663295362831,53.29368707635847,75.80321595571053,11.675933888370775,14.176034581666647
Jun-Aug 2000,1438907.0,666535.9192642437,163467.59113104636,608903.4896047101,1059439.732505556,426917.2472730755,86286.50966777741,546235.975564703,379467.2674944442,239618.6719911682,77181.08146326893,62667.51404000708,46.322376586134034,19.694807200658072,42.31708439841561,40.296510898588245,16.81330436513581,51.55894750830844,63.14607148419632,24.362734068342416,16.514603342151137,4836609.0,3274005.8408068116,370702.83845619165,1191900.3207369978,1271174.5069696119,524129.6173675894,54724.100143608026,692320.7894584144,3565434.493030389,2749876.223439222,315978.73831258365,499579.5312785833,67.69217525764046,10.170986794235404,24.64330527311589,41.231916978659086,9.453873835154116,54.463080061985906,77.12597802076024,10.30638246931407,14.011743372515953,6275516.000000002,3940541.760071055,534170.429587238,1800803.810341708,2330614.239475168,951046.864640665,141010.60981138545,1238556.7650231174,3944901.7605248336,2989494.8954303907,393159.81977585255,562247.0453185904,62.79231476855537,11.937537140864233,28.695709011684585,40.80670445293562,12.912379898515761,53.14293305364978,75.78122541212954,11.622818551608551,14.252498020224172
Jul-Sep 2000,1442786.0,654661.278526185,172795.02762994083,615329.6938438743,1059362.524090208,420424.4799980856,87877.98835568107,551060.0557364414,383423.47590979195,234236.79852809937,84917.03927425975,64269.63810743281,45.37480115042598,20.88267698782122,42.64871532187547,39.686553982938996,17.288522843552283,52.01808098787502,61.09088599030075,26.606930331461616,16.762050877279485,4842478.0,3290162.3849355523,372525.7146023356,1179789.9004621122,1269539.324999318,535428.2743266934,56828.87339977945,677282.1772728453,3572938.675000682,2754734.110608859,315696.84120255616,502507.72318926686,67.9437755821617,10.170828213555398,24.36335075682558,42.175005041847044,9.595303934774156,53.34865678723335,77.09995500016056,10.28184141435616,14.06426946830177,6285264.0,3944823.6634617373,545320.7422322764,1795119.5943059865,2328901.849089526,955852.7543247789,144706.8617554605,1228342.2330092867,3956362.1509104734,2988970.909136958,400613.88047681586,566777.3612966996,62.7630543993337,12.144837514373648,28.560766807981118,41.043067345172375,13.148480067881232,52.74340923768435,75.54846586653116,11.818966196224395,14.325719933557338
Aug-Oct 2000,1446658.0,650091.2578854858,175737.75532494608,620828.9867895682,1060411.4892162029,415824.6482808995,92182.91391193369,552403.9270233698,386246.510783797,234266.60960458627,83554.84141301236,68425.05976619839,44.937452935350706,21.28016242027644,42.91470318413669,39.21351781922448,18.14597277135458,52.093355517269615,60.65209731712448,26.289868460888027,17.715385862605135,4848416.0,3274391.8655569833,386451.41903686034,1187572.7154061568,1274872.006297714,520720.25734155765,64043.51661173128,690108.232344425,3573543.9937022864,2753671.6082154256,322407.9024251291,497464.4830617318,67.53529122824821,10.556349698529518,24.494035070549984,40.84490480371852,10.952032164845953,54.131569987839846,77.05716266732031,10.481130325463912,13.920760005709218,6295074.0,3924483.123442469,562189.1743618064,1808401.702195725,2335283.495513917,936544.9056224572,156226.43052366498,1242512.1593677949,3959790.504486084,2987938.217820012,405962.74383814144,565889.5428279302,62.342128518941465,12.530203612974699,28.727250898015257,40.104120438548954,14.296351428344462,53.20605235958129,75.45697719197389,11.961537723829183,14.290896000352257
Sep-Nov 2000,1450494.0,649064.8907793122,170959.7217557967,630469.3874648913,1077976.5255885231,423018.98486241663,86082.025239023,568875.5154870835,372517.47441147716,226045.90591689557,84877.69651677372,61593.871977807896,44.747850785960665,20.848120793261817,43.46583904965421,39.24194774384986,16.908633754600285,52.77253279485886,60.6806180767801,27.298569761966217,16.534491992655415,4854351.0,3260765.301697967,382181.20330330427,1211404.4949987298,1274870.9728637948,511275.4247830878,64963.49328046997,698632.0548002371,3579480.027136206,2749489.8769148793,317217.71002283425,512772.44019849255,67.17201334839544,10.490991365879827,24.955024780835373,40.104091760328416,11.273708047831759,54.80021662355927,76.81254975781027,10.343917736858462,14.325333185578367,6304845.000000001,3909830.1924772793,553140.925059101,1841873.882463621,2352847.498452318,934294.4096455043,151045.51851949297,1267507.5702873205,3951997.501547683,2975535.782831775,402095.406539608,574366.3121763004,62.01310567471967,12.394006380315588,29.21362670237922,39.709093354332346,13.916885816121056,53.87121652045344,75.29194493838861,11.904656962101381,14.533569718891947
Oct-Dec 2000,1454286.0,653976.7466230162,161011.66013992424,639297.5932370597,1085099.6116249468,421135.42230126506,83864.26480016882,580099.9245235128,369186.3883750534,232841.32432175116,77147.39533975541,59197.668713546824,44.96892266191218,19.756312949217016,43.95955081992536,38.81076149963881,16.606795398533365,53.46052273070191,63.068772753671965,24.88716215996403,16.034629276041567,4860189.0,3249474.4606285417,387408.62109538715,1223305.918276071,1283392.1829001768,505712.8544546921,69837.80782560834,707841.5206198764,3576796.817099823,2743761.6061738497,317570.81326977885,515464.39765619446,66.85901434344511,10.652215438054462,25.169924837821554,39.4043894915968,12.134085216567163,55.15395294214075,76.71002146547919,10.373614157442423,14.411341320588319,6314475.0,3903451.207251558,548420.2812353114,1862603.5115131307,2368491.7945251237,926848.2767559572,153702.07262577716,1287941.4451433893,3945983.205474877,2976602.930495601,394718.20860953425,574662.0663697412,61.81750988406096,12.318870449284061,29.49736140396677,39.132425068915545,14.224424869578902,54.37812569672077,75.43374554574123,11.70811656092502,14.56321622384057
Nov-Jan 2001,1458175.0,670744.6978864465,159575.10320457158,627855.1989089822,1081690.9380070497,427066.64540623745,80603.3717210952,574020.9208797172,376484.06199295033,243678.05248020904,78971.73148347638,53834.27802926494,45.998916308841295,19.218511107996484,43.057602750628845,39.48139254943578,15.877118797992445,53.06699915017463,64.72466621569016,24.47599081373158,14.299218337235487,4866164.0,3276718.555854287,380863.54160430294,1208581.9025414106,1290990.801897346,524300.9231477275,68861.37187851378,697828.5068711047,3575173.198102655,2752417.6327065597,312002.16972578916,510753.3956703061,67.33678839953375,10.412986816316156,24.836440007805134,40.6122895978168,11.60919573882682,54.05371640491309,76.98697322320689,10.181443465354878,14.286116150718605,6324339.000000001,3947463.2537407335,540438.6448088745,1836437.101450393,2372681.7399043962,951367.5685539651,149464.743599609,1271849.427750822,3951657.2600956056,2996095.685186769,390973.9012092656,564587.673699571,62.4170091726698,12.042122511268184,29.037613281805307,40.0967206243303,13.577430635843982,53.60387810807147,75.81871321285294,11.543131643341175,14.287364428106086
Dec-Feb 2001,1462063.0,659275.5204263113,160278.32545455708,642509.1541191319,1080286.1550418031,418328.4600238338,78185.13914562191,583772.5558723474,381776.84495819727,240947.06040247754,82093.1863089352,58736.59824678453,45.09214174945343,19.55677790545753,43.94538088434848,38.72385645890704,15.746827332908165,54.03869642759215,63.11201519538467,25.412680662751292,15.385060414865112,4872042.0,3268962.0032836255,389639.94935039664,1213440.0473659781,1295685.606287493,533512.2632569855,65613.47663403171,696559.8663964758,3576356.3937125076,2735449.7400266402,324026.4727163649,516880.1809695024,67.09634283291534,10.649968332025683,24.90619020455854,41.17605850277596,10.951536925448574,53.75994477489934,76.48705662656434,10.590913286619594,14.45270336810434,6334105.0,3928237.523709937,549918.2748049537,1855949.20148511,2375971.761329296,951840.7232808191,143798.6157796536,1280332.4222688233,3958133.238670705,2976396.800429118,406119.6590253001,575616.779216287,62.01724669404655,12.280016586009031,29.30089099383591,40.061112626535945,13.124630583542487,53.886685149511614,75.1969835514862,12.006435560429027,14.542632713637541
Jan-Mar 2001,1465887.0,664768.7646736624,153492.3554571472,647625.8798691907,1079397.4630079758,420231.5119022257,73360.00352921664,585805.9475765335,386489.5369920244,244537.2527714367,80132.35192793056,61819.93229265715,45.3492502951225,18.758358631607656,44.17979556877104,38.93204554429461,14.862492817586936,54.271569801920585,63.2713771955185,24.681199215470244,15.995240847602265,4878011.0,3276885.261152005,382620.9127571675,1218504.8260908285,1293402.0980025693,532917.220072713,61022.589700579134,699462.288229277,3584608.901997432,2743968.041079292,321598.32305658836,519042.53786155145,67.17666813691082,10.455534013990817,24.979542401417884,41.202749005565195,10.274204337956663,54.07926037150186,76.54860310005608,10.490665829941683,14.47975363706563,6343898.0,3941654.025825667,536113.2682143147,1866130.705960019,2372799.561010545,953148.7319749387,134382.59322979578,1285268.2358058104,3971098.438989456,2988505.2938507283,401730.6749845189,580862.4701542086,62.13299813183736,11.972780919810074,29.41615243435533,40.16979552916828,12.356664136042006,54.16674281827796,75.25638912671295,11.849637567338355,14.62724933864957
